Incident_ID,Date,Date_Basis,Organisation,Secteur,Menace,Localisation,Sources,Source_URLs,Items_Count,First_seen,Last_seen
INC-3AED84644061,2026-06-14,PUBLICATION,SSTRN,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://www.cyberattaque.org/sstrn-plus-de-355-000-salaries-voient-leur-historique-de-medecine-du-travail-expose/ | https://www.sstrn.fr/actualites/incident-securite-concernant-donnees-nos-adherents,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-FDA5CD7B3568,2026-06-13,PUBLICATION,BYmyCAR,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/bymycar-un-prestataire-victime-dune-cyberattaque-les-donnees-de-clients-exposees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AF9A16B0E1D0,2026-06-13,EVENT,Commune de Ouangani,Administration / Collectivité,Inconnu,Mayotte,VEILLE_LLM,https://github.com/Ya7o/Cyberwatch/blob/main/sources/veillellm/cyberattaques_reunion_mayotte_2026.json,1,2026-08-20T11:38:52.928740+04:00,2026-08-20T11:38:52.928740+04:00
INC-1AC36EEA5CE3,2026-06-13,PUBLICATION,Conseil de l’Europe,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://pace.coe.int/fr/verbatim/2026-06-23/am/en#speech-38379,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-335A5420ECBD,2026-06-12,PUBLICATION,France Services,Administration / Collectivité,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/france-services-les-donnees-de-plus-de-12-800-conseillers-et-agents-diffusees-sur-le-darkweb/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-0DD96C827446,2026-06-12,PUBLICATION,HomePad,Inconnu,Compromission de compte / messagerie,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/homepad-plus-de-625-000-locataires-et-proprietaires-concernes-par-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-62C8285E6966,2026-06-12,PUBLICATION,Lancy FC,Sport,Fuite de données,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/lancy-fc-le-club-suisse-voit-les-donnees-de-6-600-licencies-exposees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-B9455A7FC55E,2026-06-11,PUBLICATION,Beam MP,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/beam-mp.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-41B7B5B41F0D,2026-06-11,PUBLICATION,DISCOLABINDU,Inconnu,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a2a7bbf5ae71db30c1d4136,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-D6B41D441A6C,2026-06-11,PUBLICATION,FÉTIS Group & SECOM Engineering,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://om6q4a6cyipxvt7ioudxt24cw4oqu4yodmqzl25mqd2hgllymrgu4aqd.onion/r/WL4ccwT0SkTLKAC34vbkHjv+rbrTBXJTcpcP2mAOU7bWslm3ScUpTFRN+Rx9eCrB6peb2gS8K3v6q5ESG2ThWSFRZa2Y4,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-4F060561863E,2026-06-11,PUBLICATION,groupe-mbm,Industrie / Manufacture,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/36ed21499df74af2695389b5c2f3c053,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-EC3BA1752A75,2026-06-11,PUBLICATION,Jestimo,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/jestimo-155-000-proprietaires-et-vendeurs-exposes-dans-une-fuite-de-donnees-immobilieres/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-38D22B8E31AB,2026-06-11,PUBLICATION,Mutuelle Entrain,Finance / Assurance,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/mutuelle-entrain.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-CDFBA42616C5,2026-06-11,PUBLICATION,Smartbox,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/smartbox-plus-de-60-000-comptes-et-200-000-contrats-exposes-dans-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-8C2C274A1222,2026-06-11,EVENT,Ville de Mamoudzou,Administration / Collectivité,Compromission de compte / messagerie,Mayotte,VEILLE_LLM,https://github.com/Ya7o/Cyberwatch/blob/main/sources/veillellm/cyberattaques_reunion_mayotte_2026.json,1,2026-08-20T11:38:52.928740+04:00,2026-08-20T11:38:52.928740+04:00
INC-29DE53AF8493,2026-06-10,PUBLICATION,Capifrance,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/capifrance-une-fuite-expose-les-donnees-de-pres-de-786-000-personnes/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-85BE50AE6676,2026-06-10,PUBLICATION,Toulouse FC,Inconnu,Ransomware,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/toulouse-fc-les-abonnes-exposes-apres-une-cyberattaque-chez-un-prestataire/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-DD64B224CDEA,2026-06-09,PUBLICATION,Boondooa,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/boondooa-une-compromission-expose-le-code-source-et-des-donnees-internes-de-lagence-web-annecienne/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-7644E6A4C985,2026-06-09,PUBLICATION,ChassezDiscount.com,Inconnu,Fuite de données,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/chassezdiscount-com-une-base-de-2-millions-de-clients-revendiquee-apres-un-piratage/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-BB27C4A06FAB,2026-06-09,PUBLICATION,Conservatoire de Bobigny,Inconnu,Fuite de données,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/conservatoire-de-bobigny-les-donnees-de-plus-de-1-600-eleves-en-fuite/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9EEDDB1A8A48,2026-06-09,PUBLICATION,Fossier,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/fossier.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-78B23E6FE53E,2026-06-09,PUBLICATION,Nantes Métropole,Administration / Collectivité,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/naonantes.png | https://www.cyberattaque.org/nantes-metropole-les-coordonnees-de-plus-de-5-000-agents-municipaux-en-fuite/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9541B188A709,2026-06-09,PUBLICATION,Propriétés Privées,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/proprietes-privees-cyberattaque-fuite-de-donnees-massive/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-AA47306223B1,2026-06-09,PUBLICATION,Rennes Métropole,Administration / Collectivité,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/rennes-metropole-pres-de-9-000-agents-exposes-dans-la-fuite-des-annuaires-internes/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-113CA8D42B56,2026-06-09,PUBLICATION,Urban Food,Hébergement / Tourisme / Restauration,Fuite de données,Inconnu,CYBERATTAQUE_ORG,https://www.cyberattaque.org/urban-food-cyberattaque-annecy-restauration-dentreprise/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-864A0267A60A,2026-06-08,PUBLICATION,Au Vieux Campeur,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/vieux-campeur.png | https://www.cyberattaque.org/au-vieux-campeur-victime-dune-cyberattaque-une-enquete-est-en-cours/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-3EB031701D61,2026-06-08,PUBLICATION,Leboncoin Immobilier,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/leboncoin-immobilier-4-millions-dannonces-et-pres-dun-million-de-numeros-de-telephone-publies/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-66F76F61488D,2026-06-08,PUBLICATION,Opera Comique,Hébergement / Tourisme / Restauration,Ransomware,France métropolitaine,RANSOMWARE_LIVE,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=3dd2edca-3ce3-4245-97d4-79dd78b7347b,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C51F843E6674,2026-06-08,PUBLICATION,Tchap,Inconnu,Compromission de compte / messagerie,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/tchap-plus-de-73-000-agents-de-letat-et-643-000-messages-exposes-apres-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-A368F08CBF05,2026-06-07,PUBLICATION,Poulpiquet Immobilier,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/poulpiquet-immobilier-alerte-ses-clients-apres-une-fuite-de-donnees-chez-un-prestataire/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-0ECF33FA441E,2026-06-07,PUBLICATION,Rolland & Girot Immobilier,Inconnu,Phishing / fraude,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/rolland-girot-immobilier-touche-par-une-cyberattaque/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-5C5339DAF136,2026-06-07,PUBLICATION,Solly Azar,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/solly-azar.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9034A0E3D81B,2026-06-04,PUBLICATION,Goodvest,Finance / Assurance,Fuite de données,France métropolitaine,BONJOURLAFUITE | CYBERATTAQUE_ORG,https://bonjourlafuite.eu.org/img/goodvest.png | https://www.cyberattaque.org/goodvest-victime-dune-cyberattaque-des-donnees-patrimoniales-de-clients-exposees/,2,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-12EAD241EF08,2026-06-04,PUBLICATION,Groupe Sécurité CLB,Services aux entreprises,Ransomware,France métropolitaine,RANSOMWARE_LIVE,https://securiteclb.com,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-6CAE8F1D0F1E,2026-06-04,PUBLICATION,Krys,Inconnu,Fuite de données,France métropolitaine,CYBERATTAQUE_ORG,https://www.cyberattaque.org/krys-200-000-clients-exposes-dans-une-fuite-de-donnees/,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-37C60D36EF7F,2026-06-03,PUBLICATION,Apivia,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/apivia.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-05EA23D58216,2026-06-03,PUBLICATION,Generali,Commerce / Distribution,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/generali.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-C04850381C44,2026-06-03,PUBLICATION,Intériale,Inconnu,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/interiale.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
INC-9B54605D648D,2026-06-03,PUBLICATION,Jimmy Fairly,Commerce / Distribution,Fuite de données,France métropolitaine,BONJOURLAFUITE,https://bonjourlafuite.eu.org/img/jimmy-fairly.png,1,2026-08-19T07:38:42.720613+04:00,2026-08-19T07:38:42.720613+04:00
